,Id,Check_5,Check_3,Burnout_exh_1,Burnout_exh_2,Burnout_exh_3,Burnout_exh_4,Burnout_exh_5,Burnout_cyn_1,Burnout_cyn_2,Burnout_cyn_3,Burnout_cyn_4,Burnout_cyn_5,Burnout_eff_1,Burnout_eff_2,Burnout_eff_3,Burnout_eff_4,Burnout_eff_5,Burnout_eff_6,Burnout_eff_MEAN,Burnout_eff_1_REV,Burnout_eff_2_REV,Burnout_eff_3_REV,Burnout_eff_4_REV,Burnout_eff_5_REV,Burnout_eff_6_REV,Burnout_exh_MEAN,Burnout_cyn_MEAN,Burnout_ineff_MEAN,Work_overload,Safe_work_env,Safe_work_env_REV,Relation_supervisor_1,Relation_supervisor_2,Relation_supervisor_3,Relation_supervisor_4,Relation_supervisor_5,Relation_supervisor_6,Relation_supervisor_7,Relation_supervisor_8,Relation_supervisor_9,Relation_supervisor_10,Relation_supervisor_11,Relation_supervisor_MEAN,Relation_co_workers_IOS,Obj_supervisor_1,Obj_supervisor_2,Obj_supervisor_3,Obj_supervisor_4,Obj_supervisor_5,Obj_supervisor_6,Obj_supervisor_7,Obj_supervisor_8,Obj_supervisor_9,Obj_supervisor_7_REV,Obj_supervisor_8_REV,Obj_supervisor_9_REV,Obj_supervisor_MEAN,Obj_customer_1,Obj_customer_2,Obj_customer_3,Obj_customer_4,Obj_customer_5,Obj_customer_6,Obj_customer_7,Obj_customer_6_REV,Obj_customer_7_REV,Obj_costumer_MEAN,Bio_customer_1,Bio_customer_2,Bio_customer_3,Bio_customer_4,Bio_customer_5,Bio_customer_6,Bio_customer_7,Bio_customer_8,Bio_customer_7_REV,Bio_customer_8_REV,Bio_costumer_MEAN,Self_obj_object,Self_obj_thing,Self_obj_tool,Self_obj_number,Self_obj_machine,Self_obj_instrument,Self_obj_MEAN,Self_bio_virus,Self_bio_contagion,Self_bio_disease,Self_bio_infection,Self_bio_epidemic,Self_bio_MEAN,Sex,Age,Nationality,CLU4_1,QCL_4cl,filter_$
248,249.0,5.0,3.0,6.0,6.0,7.0,5.0,6.0,5.0,7.0,6.0,4.0,6.0,6.0,6.0,4.0,3.0,4.0,6.0,4.833333333333333,2.0,2.0,4.0,5.0,4.0,2.0,6.0,5.6,3.1666666666666665,37.0,20.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,6.333333333333333,4.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,7.0,3.0,3.0,3.0,2.0,1.0,4.0,7.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.8,Male,37.0,Italiana,2.0,2.0,Selected
249,250.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,6.0,2.0,2.0,4.0,6.0,6.0,2.0,1.0,4.0,3.8333333333333335,4.0,2.0,2.0,6.0,7.0,4.0,3.8,3.4,4.166666666666667,53.0,35.0,65.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,2.0,2.0,2.727272727272727,5.0,6.0,5.0,3.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,3.0,1.0,4.0,5.0,4.0,3.0,3.0,3.0,6.0,4.0,4.0,3.0,2.0,5.0,6.0,3.0,2.0,3.375,6.0,7.0,6.0,6.0,6.0,6.0,6.166666666666667,3.0,2.0,2.0,2.0,1.0,2.0,Female,46.0,Italiana,3.0,3.0,Selected
250,251.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,1.0,70.0,20.0,80.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.7272727272727275,6.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,3.0,1.0,1.0,1.2222222222222223,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,44.0,Italiana,4.0,4.0,Selected
251,252.0,5.0,4.0,6.0,7.0,7.0,5.0,6.0,5.0,6.0,7.0,5.0,5.0,7.0,6.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0,4.0,6.0,7.0,4.0,6.2,5.6,4.0,86.0,7.0,93.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,3.0,7.0,7.0,5.0,6.777777777777778,7.0,7.0,4.0,5.0,4.0,1.0,2.0,7.0,6.0,5.714285714285714,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.125,6.0,6.0,7.0,7.0,7.0,6.0,6.5,4.0,1.0,1.0,1.0,1.0,1.6,Female,55.0,italiana,,,Not Selected
252,253.0,5.0,3.0,2.0,7.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,7.0,7.0,6.0,7.0,6.5,2.0,2.0,1.0,1.0,2.0,1.0,3.8,1.4,1.5,100.0,24.0,76.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.7272727272727275,7.0,3.0,4.0,2.0,5.0,2.0,3.0,4.0,4.0,6.0,4.0,4.0,2.0,3.2222222222222223,2.0,2.0,2.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.1666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,Female,45.0,Italiana,4.0,4.0,Selected
253,254.0,5.0,3.0,1.0,3.0,2.0,2.0,3.0,6.0,6.0,7.0,1.0,1.0,6.0,7.0,7.0,1.0,6.0,6.0,5.5,2.0,1.0,1.0,7.0,2.0,2.0,2.2,4.2,2.5,100.0,65.0,35.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.4545454545454546,1.0,6.0,7.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,6.0,6.0,3.0,4.333333333333333,4.0,7.0,5.0,7.0,5.0,2.0,3.0,6.0,5.0,5.571428571428571,2.0,4.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,3.0,2.625,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,Female,43.0,Italiana,3.0,3.0,Selected
254,255.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,7.0,3.0,2.0,3.0,4.333333333333333,2.0,3.0,1.0,5.0,6.0,5.0,7.0,1.0,3.6666666666666665,91.0,9.0,91.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.4545454545454546,6.0,6.0,7.0,5.0,5.0,6.0,6.0,2.0,3.0,3.0,6.0,5.0,5.0,5.666666666666667,3.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,3.2857142857142856,7.0,7.0,4.0,7.0,1.0,1.0,1.0,7.0,7.0,1.0,4.375,6.0,5.0,6.0,6.0,6.0,6.0,5.833333333333333,2.0,2.0,2.0,2.0,2.0,2.0,Female,35.0,Italiana,1.0,1.0,Selected
255,256.0,5.0,3.0,3.0,7.0,7.0,5.0,3.0,1.0,1.0,3.0,6.0,1.0,7.0,5.0,7.0,1.0,5.0,6.0,5.166666666666667,1.0,3.0,1.0,7.0,3.0,2.0,5.0,2.4,2.8333333333333335,100.0,30.0,70.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.9090909090909092,6.0,6.0,6.0,6.0,6.0,4.0,4.0,1.0,2.0,4.0,7.0,6.0,4.0,5.444444444444445,4.0,6.0,6.0,7.0,4.0,4.0,2.0,4.0,6.0,5.285714285714286,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.5,5.0,4.0,4.0,4.0,4.0,4.0,4.166666666666667,1.0,1.0,2.0,2.0,2.0,1.6,Female,48.0,Italiana,1.0,1.0,Selected
256,257.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,4.0,2.0,7.0,2.0,1.0,6.0,6.0,7.0,6.0,6.0,7.0,6.333333333333333,2.0,2.0,1.0,2.0,2.0,1.0,4.0,3.2,1.6666666666666667,90.0,52.0,48.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,7.0,7.0,5.818181818181818,3.0,7.0,3.0,7.0,6.0,6.0,6.0,2.0,5.0,5.0,6.0,3.0,3.0,5.222222222222222,5.0,6.0,3.0,5.0,3.0,6.0,6.0,2.0,2.0,3.7142857142857144,6.0,6.0,5.0,4.0,4.0,4.0,2.0,4.0,6.0,4.0,4.875,5.0,1.0,1.0,5.0,3.0,4.0,3.1666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,Female,35.0,Italiana,1.0,3.0,Selected
257,258.0,5.0,3.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,7.0,5.0,3.0,7.0,7.0,6.0,1.0,1.0,3.0,5.0,1.0,1.0,6.2,5.8,2.0,59.0,100.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,7.0,7.0,7.0,6.0,7.0,7.0,3.0,4.0,4.0,5.0,4.0,4.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,5.0,2.5714285714285716,1.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,5.0,4.0,2.125,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,40.0,Italia,2.0,2.0,Selected
258,259.0,5.0,3.0,4.0,6.0,4.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,7.0,6.0,4.0,3.0,3.0,7.0,5.0,1.0,2.0,4.0,5.0,5.0,1.0,4.0,1.8,3.0,55.0,46.0,54.0,2.0,3.0,6.0,1.0,4.0,4.0,4.0,6.0,2.0,4.0,3.0,3.5454545454545454,4.0,5.0,5.0,2.0,4.0,5.0,4.0,2.0,2.0,3.0,6.0,6.0,5.0,4.666666666666667,4.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.5714285714285716,5.0,2.0,4.0,2.0,3.0,2.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.1666666666666665,5.0,5.0,5.0,5.0,5.0,5.0,Female,33.0,Italiana,1.0,4.0,Selected
259,260.0,5.0,3.0,7.0,7.0,6.0,5.0,7.0,6.0,7.0,5.0,5.0,5.0,3.0,5.0,6.0,1.0,3.0,3.0,3.5,5.0,3.0,2.0,7.0,5.0,5.0,6.4,5.6,4.5,68.0,6.0,94.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.090909090909091,3.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,2.0,7.0,7.0,6.0,6.888888888888889,6.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,7.0,5.0,5.0,5.333333333333333,6.0,6.0,6.0,5.0,6.0,5.8,Female,28.0,Italiana,2.0,2.0,Selected
260,261.0,5.0,3.0,5.0,7.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,7.0,6.0,7.0,5.0,5.0,4.0,7.0,1.0,2.0,1.0,3.0,4.6,1.6,3.0,88.0,21.0,79.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,7.0,6.0,6.636363636363637,7.0,3.0,3.0,1.0,6.0,5.0,5.0,4.0,2.0,5.0,4.0,6.0,3.0,4.0,3.0,5.0,2.0,3.0,2.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,7.0,1.0,1.0,1.125,1.0,2.0,2.0,1.0,1.0,1.0,1.3333333333333333,1.0,2.0,1.0,1.0,1.0,1.2,Female,46.0,Italiana,1.0,1.0,Selected
261,262.0,5.0,3.0,4.0,7.0,7.0,7.0,7.0,5.0,6.0,7.0,3.0,4.0,4.0,7.0,6.0,5.0,2.0,4.0,4.666666666666667,4.0,1.0,2.0,3.0,6.0,4.0,6.4,5.0,3.3333333333333335,81.0,10.0,90.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,2.090909090909091,3.0,5.0,5.0,2.0,4.0,5.0,7.0,1.0,3.0,4.0,7.0,5.0,4.0,4.888888888888889,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,6.0,3.4285714285714284,6.0,7.0,7.0,7.0,5.0,7.0,1.0,2.0,7.0,6.0,6.5,5.0,3.0,3.0,6.0,3.0,3.0,3.8333333333333335,3.0,3.0,3.0,3.0,3.0,3.0,Female,23.0,Italiana,2.0,2.0,Selected
262,263.0,5.0,3.0,3.0,7.0,1.0,1.0,5.0,4.0,1.0,7.0,1.0,1.0,4.0,5.0,7.0,6.0,7.0,5.0,5.666666666666667,4.0,3.0,1.0,2.0,1.0,3.0,3.4,2.8,2.3333333333333335,85.0,45.0,55.0,7.0,5.0,4.0,7.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,5.181818181818182,7.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,5.0,7.0,4.0,3.2222222222222223,3.0,1.0,1.0,2.0,1.0,7.0,7.0,1.0,1.0,1.4285714285714286,4.0,4.0,3.0,1.0,4.0,1.0,7.0,7.0,1.0,1.0,2.375,1.0,1.0,1.0,1.0,5.0,1.0,1.6666666666666667,1.0,4.0,1.0,1.0,3.0,2.0,Female,23.0,Italiana,3.0,4.0,Selected
263,264.0,5.0,3.0,2.0,7.0,7.0,2.0,3.0,2.0,7.0,3.0,1.0,1.0,3.0,7.0,7.0,4.0,7.0,5.0,5.5,5.0,1.0,1.0,4.0,1.0,3.0,4.2,2.8,2.5,84.0,44.0,56.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5454545454545454,7.0,7.0,7.0,7.0,7.0,5.0,7.0,1.0,5.0,2.0,7.0,3.0,6.0,6.222222222222222,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,5.0,6.0,3.375,6.0,6.0,7.0,5.0,7.0,7.0,6.333333333333333,2.0,2.0,2.0,2.0,2.0,2.0,Female,44.0,Italiana,1.0,3.0,Selected
264,265.0,5.0,3.0,6.0,5.0,5.0,6.0,5.0,1.0,5.0,6.0,5.0,5.0,5.0,7.0,7.0,5.0,5.0,6.0,5.833333333333333,3.0,1.0,1.0,3.0,3.0,2.0,5.4,4.4,2.1666666666666665,76.0,2.0,98.0,6.0,4.0,6.0,4.0,7.0,6.0,5.0,4.0,4.0,7.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,6.0,1.0,4.0,2.0,1.4444444444444444,7.0,7.0,7.0,6.0,6.0,1.0,3.0,7.0,5.0,6.428571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,4.0,2.125,5.0,5.0,6.0,6.0,5.0,5.0,5.333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,Female,30.0,italiana,2.0,2.0,Selected
265,266.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,6.0,6.0,7.0,6.0,6.0,6.0,6.166666666666667,2.0,2.0,1.0,2.0,2.0,2.0,2.4,2.4,1.8333333333333333,72.0,50.0,50.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.090909090909091,6.0,5.0,5.0,6.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,4.555555555555555,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.142857142857143,2.0,5.0,2.0,4.0,4.0,2.0,5.0,3.0,3.0,5.0,3.375,3.0,2.0,2.0,2.0,2.0,2.0,2.1666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,Female,36.0,Italia,4.0,4.0,Selected
266,267.0,5.0,3.0,5.0,7.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,93.0,20.0,80.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,6.0,7.0,1.0,2.0,1.0,1.1111111111111112,1.0,1.0,1.0,1.0,1.0,7.0,5.0,1.0,3.0,1.2857142857142858,5.0,5.0,5.0,1.0,1.0,1.0,6.0,7.0,2.0,1.0,2.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,41.0,Italia,1.0,1.0,Selected
267,268.0,5.0,3.0,7.0,7.0,7.0,1.0,4.0,7.0,4.0,7.0,4.0,5.0,7.0,7.0,7.0,6.0,6.0,7.0,6.666666666666667,1.0,1.0,1.0,2.0,2.0,1.0,5.2,5.4,1.3333333333333333,100.0,48.0,52.0,1.0,1.0,1.0,4.0,1.0,4.0,7.0,5.0,4.0,3.0,1.0,2.909090909090909,7.0,3.0,5.0,4.0,4.0,4.0,7.0,7.0,4.0,1.0,1.0,4.0,7.0,4.333333333333333,7.0,7.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,7.0,5.0,7.0,7.0,1.0,1.0,7.0,7.0,6.0,6.0,5.0,7.0,7.0,7.0,7.0,6.5,3.0,7.0,3.0,1.0,1.0,3.0,Female,29.0,Italia,2.0,2.0,Selected
268,269.0,5.0,3.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,7.0,3.0,6.0,7.0,6.0,7.0,4.0,6.0,5.0,5.833333333333333,1.0,2.0,1.0,4.0,2.0,3.0,5.4,5.2,2.1666666666666665,100.0,30.0,70.0,5.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,5.0,7.0,2.0,5.909090909090909,7.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,7.0,2.0,3.0,1.0,1.4444444444444444,5.0,6.0,6.0,4.0,5.0,3.0,3.0,5.0,5.0,5.142857142857143,6.0,5.0,2.0,3.0,5.0,2.0,1.0,4.0,7.0,4.0,4.25,7.0,5.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,1.0,1.8,Female,31.0,Italia,2.0,2.0,Selected
269,270.0,5.0,3.0,6.0,7.0,7.0,5.0,5.0,2.0,6.0,5.0,2.0,3.0,2.0,6.0,7.0,4.0,6.0,4.0,4.833333333333333,6.0,2.0,1.0,4.0,2.0,4.0,6.0,3.6,3.1666666666666665,90.0,5.0,95.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.9090909090909092,6.0,6.0,7.0,7.0,3.0,5.0,7.0,5.0,2.0,5.0,3.0,6.0,3.0,5.222222222222222,7.0,7.0,7.0,7.0,7.0,2.0,3.0,6.0,5.0,6.571428571428571,2.0,6.0,2.0,6.0,2.0,2.0,3.0,2.0,5.0,6.0,3.875,5.0,6.0,5.0,6.0,6.0,6.0,5.666666666666667,4.0,4.0,4.0,4.0,4.0,4.0,Female,23.0,Italiana,2.0,1.0,Selected
270,271.0,5.0,3.0,3.0,3.0,2.0,2.0,6.0,6.0,6.0,6.0,2.0,2.0,7.0,7.0,6.0,1.0,6.0,7.0,5.666666666666667,1.0,1.0,2.0,7.0,2.0,1.0,3.2,4.4,2.3333333333333335,80.0,56.0,44.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.272727272727273,7.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,6.0,6.0,6.0,3.888888888888889,2.0,2.0,2.0,2.0,3.0,6.0,5.0,2.0,3.0,2.2857142857142856,1.0,6.0,1.0,2.0,2.0,1.0,6.0,6.0,2.0,2.0,2.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,32.0,Italiana,3.0,3.0,Selected
271,272.0,5.0,3.0,1.0,7.0,4.0,5.0,5.0,7.0,7.0,5.0,1.0,1.0,5.0,6.0,5.0,4.0,4.0,4.0,4.666666666666667,3.0,2.0,3.0,4.0,4.0,4.0,4.4,4.2,3.3333333333333335,73.0,91.0,9.0,4.0,4.0,2.0,5.0,4.0,2.0,4.0,3.0,1.0,5.0,1.0,3.1818181818181817,1.0,7.0,5.0,5.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,5.555555555555555,3.0,4.0,5.0,4.0,5.0,6.0,5.0,2.0,3.0,3.7142857142857144,1.0,3.0,1.0,4.0,2.0,2.0,4.0,5.0,4.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,39.0,Italiana,3.0,3.0,Selected
272,273.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,4.166666666666667,3.0,3.0,2.0,5.0,5.0,5.0,2.8,4.6,3.8333333333333335,45.0,40.0,60.0,6.0,5.0,6.0,3.0,6.0,5.0,4.0,4.0,3.0,5.0,5.0,4.7272727272727275,4.0,4.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,6.0,6.0,6.0,2.0,3.3333333333333335,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,5.428571428571429,7.0,5.0,2.0,2.0,2.0,1.0,3.0,3.0,5.0,5.0,3.625,2.0,1.0,1.0,3.0,2.0,4.0,2.1666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,Female,48.0,italia,3.0,3.0,Selected
273,274.0,5.0,3.0,7.0,7.0,7.0,4.0,7.0,4.0,3.0,3.0,1.0,1.0,6.0,6.0,4.0,6.0,5.0,6.0,5.5,2.0,2.0,4.0,2.0,3.0,2.0,6.4,2.4,2.5,100.0,10.0,90.0,7.0,7.0,6.0,7.0,4.0,4.0,3.0,7.0,6.0,7.0,4.0,5.636363636363637,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,7.0,1.0,3.0,1.0,1.2222222222222223,6.0,6.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,4.714285714285714,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,3.0,4.0,2.5,7.0,5.0,6.0,2.0,6.0,6.0,5.333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,Male,32.0,Italiana,1.0,1.0,Selected
274,275.0,5.0,3.0,3.0,7.0,7.0,7.0,7.0,4.0,7.0,3.0,5.0,6.0,6.0,6.0,6.0,3.0,4.0,5.0,5.0,2.0,2.0,2.0,5.0,4.0,3.0,6.2,5.0,3.0,50.0,20.0,80.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.8181818181818183,5.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,3.0,7.0,1.0,5.0,5.777777777777778,6.0,6.0,6.0,6.0,6.0,2.0,3.0,6.0,5.0,5.857142857142857,4.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,6.0,5.0,3.875,7.0,6.0,6.0,7.0,5.0,7.0,6.333333333333333,1.0,7.0,3.0,3.0,1.0,3.0,Female,38.0,Italiana,2.0,2.0,Selected
275,276.0,5.0,3.0,3.0,7.0,7.0,6.0,6.0,5.0,6.0,2.0,4.0,5.0,6.0,7.0,5.0,7.0,7.0,6.0,6.333333333333333,2.0,1.0,3.0,1.0,1.0,2.0,5.8,4.4,1.6666666666666667,100.0,61.0,39.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,2.0,5.0,7.0,2.0,2.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,6.0,4.0,6.0,5.0,6.0,2.0,5.0,6.0,3.0,5.142857142857143,2.0,1.0,3.0,5.0,3.0,4.0,2.0,1.0,6.0,7.0,3.875,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,Female,35.0,Italia,2.0,2.0,Selected
276,277.0,5.0,3.0,4.0,7.0,7.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,7.0,4.0,5.0,4.0,4.666666666666667,4.0,4.0,1.0,4.0,3.0,4.0,4.8,2.2,3.3333333333333335,50.0,10.0,90.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.5454545454545454,4.0,7.0,7.0,4.0,7.0,7.0,5.0,1.0,1.0,4.0,7.0,7.0,4.0,6.111111111111111,1.0,5.0,1.0,1.0,6.0,5.0,5.0,3.0,3.0,2.857142857142857,7.0,7.0,5.0,1.0,1.0,4.0,7.0,7.0,1.0,1.0,3.375,7.0,6.0,1.0,1.0,7.0,1.0,3.8333333333333335,5.0,7.0,5.0,6.0,6.0,5.8,Female,43.0,Italiana,1.0,1.0,Selected
277,278.0,5.0,3.0,1.0,6.0,2.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,6.0,7.0,7.0,5.0,7.0,6.0,6.333333333333333,2.0,1.0,1.0,3.0,1.0,2.0,2.8,2.2,1.6666666666666667,75.0,70.0,30.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.7272727272727275,7.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0,5.0,6.0,3.0,3.111111111111111,2.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,2.375,2.0,1.0,1.0,4.0,3.0,4.0,2.5,1.0,3.0,1.0,1.0,3.0,1.8,Female,32.0,Italiana,4.0,4.0,Selected
278,279.0,5.0,3.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,6.0,4.5,4.0,3.0,4.0,5.0,3.0,2.0,6.6,6.2,3.5,70.0,55.0,45.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,3.0,4.0,1.0,2.3636363636363638,3.0,7.0,7.0,5.0,6.0,7.0,6.0,1.0,3.0,2.0,7.0,5.0,6.0,6.222222222222222,7.0,7.0,7.0,7.0,7.0,2.0,2.0,6.0,6.0,6.714285714285714,2.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,6.0,7.0,3.25,7.0,5.0,7.0,7.0,7.0,7.0,6.666666666666667,7.0,7.0,7.0,7.0,7.0,7.0,Female,50.0,Ita,2.0,2.0,Selected
